"subject_id" "activity" "variable"                         "mean"
"5113" 10 "LAYING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.970830848965517
"5114" 10 "LAYING" "Time Domain Signal of BodyGyroJerkMag-std" -0.959632931551724
"5115" 10 "LAYING" "Fast Fourier Transform BodyAcc-mean-X" -0.96918420862069
"5116" 10 "LAYING" "Fast Fourier Transform BodyAcc-mean-Y" -0.954341849137931
"5117" 10 "LAYING" "Fast Fourier Transform BodyAcc-mean-Z" -0.964300845172414
"5118" 10 "LAYING" "Fast Fourier Transform BodyAcc-std-X" -0.96796803862069
"5119" 10 "LAYING" "Fast Fourier Transform BodyAcc-std-Y" -0.946229148258621
"5120" 10 "LAYING" "Fast Fourier Transform BodyAcc-std-Z" -0.959813667810345
"5121" 10 "LAYING" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.14052022862069
"5122" 10 "LAYING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.200554088396552
"5123" 10 "LAYING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.317328874567241
"5124" 10 "LAYING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.979014668793104
"5125" 10 "LAYING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.968039173793103
"5126" 10 "LAYING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.972592212931034
"5127" 10 "LAYING" "Fast Fourier Transform BodyAccJerk-std-X" -0.978904364137931
"5128" 10 "LAYING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.968120692241379
"5129" 10 "LAYING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.978582339137931
"5130" 10 "LAYING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" 0.0485572099491379
"5131" 10 "LAYING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" 0.0425942300482759
"5132" 10 "LAYING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" 0.146112721943103
"5133" 10 "LAYING" "Fast Fourier Transform BodyGyro-mean-X" -0.953793912068965
"5134" 10 "LAYING" "Fast Fourier Transform BodyGyro-mean-Y" -0.954670034482759
"5135" 10 "LAYING" "Fast Fourier Transform BodyGyro-mean-Z" -0.969755777241379
"5136" 10 "LAYING" "Fast Fourier Transform BodyGyro-std-X" -0.96454456637931
"5137" 10 "LAYING" "Fast Fourier Transform BodyGyro-std-Y" -0.953453496551724
"5138" 10 "LAYING" "Fast Fourier Transform BodyGyro-std-Z" -0.975298797068965
"5139" 10 "LAYING" "Fast Fourier Transform BodyGyro-meanFreq-X" 0.0707575751344828
"5140" 10 "LAYING" "Fast Fourier Transform BodyGyro-meanFreq-Y" 0.0713125646482759
"5141" 10 "LAYING" "Fast Fourier Transform BodyGyro-meanFreq-Z" 0.157620505460345
"5142" 10 "LAYING" "Fast Fourier Transform BodyAccMag-mean" -0.950848109137931
"5143" 10 "LAYING" "Fast Fourier Transform BodyAccMag-std" -0.944304974655172
"5144" 10 "LAYING" "Fast Fourier Transform BodyAccMag-meanFreq" 0.260388946262069
"5145" 10 "LAYING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.968561121551724
"5146" 10 "LAYING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.965377553448276
"5147" 10 "LAYING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.212826187810345
"5148" 10 "LAYING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.937692642586207
"5149" 10 "LAYING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.933701315344828
"5150" 10 "LAYING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" 0.216535434472414
"5151" 10 "LAYING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.960976821551724
"5152" 10 "LAYING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.960772875517241
"5153" 10 "LAYING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.202624700274138
"5154" 10 "LAYING" "Angle of tBodyAccMean,gravity" -0.0238729803927759
"5155" 10 "LAYING" "Angle of tBodyAccJerkMean,gravityMean" -0.0121815291103448
"5156" 10 "LAYING" "Angle of tBodyGyroMean,gravityMean" 0.0199111335706897
"5157" 10 "LAYING" "Angle of tBodyGyroJerkMean,gravityMean" 0.0583224275034483
"5158" 10 "LAYING" "Angle of X,gravityMean" 0.577222397758621
"5159" 10 "LAYING" "Angle of Y,gravityMean" 0.213834852672414
"5160" 10 "LAYING" "Angle of Z,gravityMean" 0.105926376896552
"5161" 11 "WALKING" "Time Domain Signal of BodyAcc-mean-X" 0.271821892881356
"5162" 11 "WALKING" "Time Domain Signal of BodyAcc-mean-Y" -0.0166475833623729
"5163" 11 "WALKING" "Time Domain Signal of BodyAcc-mean-Z" -0.106096304033898
"5164" 11 "WALKING" "Time Domain Signal of BodyAcc-std-X" -0.422842071864407
"5165" 11 "WALKING" "Time Domain Signal of BodyAcc-std-Y" -0.0522120750440678
"5166" 11 "WALKING" "Time Domain Signal of BodyAcc-std-Z" -0.530626311355932
"5167" 11 "WALKING" "Time Domain Signal of GravityAcc-mean-X" 0.946468451355932
"5168" 11 "WALKING" "Time Domain Signal of GravityAcc-mean-Y" -0.212045870169492
"5169" 11 "WALKING" "Time Domain Signal of GravityAcc-mean-Z" 0.134053215101695
"5170" 11 "WALKING" "Time Domain Signal of GravityAcc-std-X" -0.98110101440678
"5171" 11 "WALKING" "Time Domain Signal of GravityAcc-std-Y" -0.966240553559322
"5172" 11 "WALKING" "Time Domain Signal of GravityAcc-std-Z" -0.960852684067797
"5173" 11 "WALKING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0829709328491525
"5174" 11 "WALKING" "Time Domain Signal of BodyAccJerk-mean-Y" 0.0127682476559322
"5175" 11 "WALKING" "Time Domain Signal of BodyAccJerk-mean-Z" -0.013364827779661
"5176" 11 "WALKING" "Time Domain Signal of BodyAccJerk-std-X" -0.428516343559322
"5177" 11 "WALKING" "Time Domain Signal of BodyAccJerk-std-Y" -0.181419230254237
"5178" 11 "WALKING" "Time Domain Signal of BodyAccJerk-std-Z" -0.720654731186441
"5179" 11 "WALKING" "Time Domain Signal of BodyGyro-mean-X" -0.0426928995457627
"5180" 11 "WALKING" "Time Domain Signal of BodyGyro-mean-Y" -0.0705104974254237
"5181" 11 "WALKING" "Time Domain Signal of BodyGyro-mean-Z" 0.0843744495507542
"5182" 11 "WALKING" "Time Domain Signal of BodyGyro-std-X" -0.596346930847458
"5183" 11 "WALKING" "Time Domain Signal of BodyGyro-std-Y" -0.499625287288136
"5184" 11 "WALKING" "Time Domain Signal of BodyGyro-std-Z" -0.434178202542373
"5185" 11 "WALKING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.0918204195491525
"5186" 11 "WALKING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0514172549559322
"5187" 11 "WALKING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0342677451
"5188" 11 "WALKING" "Time Domain Signal of BodyGyroJerk-std-X" -0.541616397118644
"5189" 11 "WALKING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.737993755932203
"5190" 11 "WALKING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.551079942542373
"5191" 11 "WALKING" "Time Domain Signal of BodyAccMag-mean" -0.288323472033898
"5192" 11 "WALKING" "Time Domain Signal of BodyAccMag-std" -0.487735915084746
"5193" 11 "WALKING" "Time Domain Signal of GravityAccMag-mean" -0.288323472033898
"5194" 11 "WALKING" "Time Domain Signal of GravityAccMag-std" -0.487735915084746
"5195" 11 "WALKING" "Time Domain Signal of BodyAccJerkMag-mean" -0.402333202033898
"5196" 11 "WALKING" "Time Domain Signal of BodyAccJerkMag-std" -0.403141284745763
"5197" 11 "WALKING" "Time Domain Signal of BodyGyroMag-mean" -0.421801673559322
"5198" 11 "WALKING" "Time Domain Signal of BodyGyroMag-std" -0.558362783220339
"5199" 11 "WALKING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.63073270559322
"5200" 11 "WALKING" "Time Domain Signal of BodyGyroJerkMag-std" -0.753671416101695
"5201" 11 "WALKING" "Fast Fourier Transform BodyAcc-mean-X" -0.396533731864407
"5202" 11 "WALKING" "Fast Fourier Transform BodyAcc-mean-Y" -0.0830478435976271
"5203" 11 "WALKING" "Fast Fourier Transform BodyAcc-mean-Z" -0.616402910169492
"5204" 11 "WALKING" "Fast Fourier Transform BodyAcc-std-X" -0.433703311525424
"5205" 11 "WALKING" "Fast Fourier Transform BodyAcc-std-Y" -0.0966068285372881
"5206" 11 "WALKING" "Fast Fourier Transform BodyAcc-std-Z" -0.523093394915254
"5207" 11 "WALKING" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.37360793220339
"5208" 11 "WALKING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.0128761033966102
"5209" 11 "WALKING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.0404557559132203
"5210" 11 "WALKING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.453265268813559
"5211" 11 "WALKING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.241801726186441
"5212" 11 "WALKING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.69259387220339
"5213" 11 "WALKING" "Fast Fourier Transform BodyAccJerk-std-X" -0.45394304
"5214" 11 "WALKING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.170177403123729
"5215" 11 "WALKING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.747564612033898
"5216" 11 "WALKING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" -0.353419932627119
"5217" 11 "WALKING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" -0.427889402576271
"5218" 11 "WALKING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" -0.0923919508661017
"5219" 11 "WALKING" "Fast Fourier Transform BodyGyro-mean-X" -0.514753307627119
"5220" 11 "WALKING" "Fast Fourier Transform BodyGyro-mean-Y" -0.593107398474576
"5221" 11 "WALKING" "Fast Fourier Transform BodyGyro-mean-Z" -0.398293336610169
"5222" 11 "WALKING" "Fast Fourier Transform BodyGyro-std-X" -0.623150268983051
"5223" 11 "WALKING" "Fast Fourier Transform BodyGyro-std-Y" -0.453663184067797
"5224" 11 "WALKING" "Fast Fourier Transform BodyGyro-std-Z" -0.498554639491525
"5225" 11 "WALKING" "Fast Fourier Transform BodyGyro-meanFreq-X" -0.175946093932203
"5226" 11 "WALKING" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.297177112525424
"5227" 11 "WALKING" "Fast Fourier Transform BodyGyro-meanFreq-Z" -0.184065788254237
"5228" 11 "WALKING" "Fast Fourier Transform BodyAccMag-mean" -0.458514062542373
"5229" 11 "WALKING" "Fast Fourier Transform BodyAccMag-std" -0.584455992033898
"5230" 11 "WALKING" "Fast Fourier Transform BodyAccMag-meanFreq" 0.0935818048854746
"5231" 11 "WALKING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.395116134237288
"5232" 11 "WALKING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.41744681559322
"5233" 11 "WALKING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.0844543080474576
"5234" 11 "WALKING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.610222628813559
"5235" 11 "WALKING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.59974543779661
"5236" 11 "WALKING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" -0.0748370693566102
"5237" 11 "WALKING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.751914457457627
"5238" 11 "WALKING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.773574064745763
"5239" 11 "WALKING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.0563648369084746
"5240" 11 "WALKING" "Angle of tBodyAccMean,gravity" 0.0619381137627119
"5241" 11 "WALKING" "Angle of tBodyAccJerkMean,gravityMean" -0.0436671078627119
"5242" 11 "WALKING" "Angle of tBodyGyroMean,gravityMean" 0.0579730796779661
"5243" 11 "WALKING" "Angle of tBodyGyroJerkMean,gravityMean" 0.0128608812542373
"5244" 11 "WALKING" "Angle of X,gravityMean" -0.770427852881356
"5245" 11 "WALKING" "Angle of Y,gravityMean" 0.228650907627119
"5246" 11 "WALKING" "Angle of Z,gravityMean" -0.0716213475762712
"5247" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAcc-mean-X" 0.263775859277778
"5248" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAcc-mean-Y" -0.0303157822055556
"5249" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAcc-mean-Z" -0.106797216481481
"5250" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAcc-std-X" -0.238802959018519
"5251" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAcc-std-Y" -0.103167501868519
"5252" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAcc-std-Z" -0.203369399185185
"5253" 11 "WALKING_UPSTAIRS" "Time Domain Signal of GravityAcc-mean-X" 0.892626155555556
"5254" 11 "WALKING_UPSTAIRS" "Time Domain Signal of GravityAcc-mean-Y" -0.343576924814815
"5255" 11 "WALKING_UPSTAIRS" "Time Domain Signal of GravityAcc-mean-Z" 0.146633747092593
"5256" 11 "WALKING_UPSTAIRS" "Time Domain Signal of GravityAcc-std-X" -0.953463105740741
"5257" 11 "WALKING_UPSTAIRS" "Time Domain Signal of GravityAcc-std-Y" -0.924360832962963
"5258" 11 "WALKING_UPSTAIRS" "Time Domain Signal of GravityAcc-std-Z" -0.906933171111111
"5259" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccJerk-mean-X" 0.0968561683092593
"5260" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccJerk-mean-Y" -0.0132625289255556
"5261" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccJerk-mean-Z" -0.0151463896833333
"5262" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccJerk-std-X" -0.452961683518519
"5263" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccJerk-std-Y" -0.428119229814815
"5264" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccJerk-std-Z" -0.785359167222222
"5265" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyro-mean-X" -0.0820909701727778
"5266" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyro-mean-Y" -0.0566928808703704
"5267" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyro-mean-Z" 0.0638054379968518
"5268" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyro-std-X" -0.501331630185185
"5269" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyro-std-Y" -0.28204453962963
"5270" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyro-std-Z" -0.694658851666667
"5271" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroJerk-mean-X" -0.0645245413759259
"5272" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0719834687944444
"5273" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.046076149625
"5274" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroJerk-std-X" -0.660431336111111
"5275" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroJerk-std-Y" -0.809459436666667
"5276" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroJerk-std-Z" -0.777173388518518
"5277" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccMag-mean" -0.132594623759259
"5278" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccMag-std" -0.289592148148148
"5279" 11 "WALKING_UPSTAIRS" "Time Domain Signal of GravityAccMag-mean" -0.132594623759259
"5280" 11 "WALKING_UPSTAIRS" "Time Domain Signal of GravityAccMag-std" -0.289592148148148
"5281" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccJerkMag-mean" -0.509587701296296
"5282" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyAccJerkMag-std" -0.490485807222222
"5283" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroMag-mean" -0.255048336944444
"5284" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroMag-std" -0.377909862407407
"5285" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroJerkMag-mean" -0.757314813888889
"5286" 11 "WALKING_UPSTAIRS" "Time Domain Signal of BodyGyroJerkMag-std" -0.80112703962963
"5287" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAcc-mean-X" -0.355348902222222
"5288" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAcc-mean-Y" -0.254645206944444
"5289" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAcc-mean-Z" -0.551742083518519
"5290" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAcc-std-X" -0.198733655611111
"5291" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAcc-std-Y" -0.0885048145574074
"5292" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAcc-std-Z" -0.113701770190741
"5293" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.52447937047037
"5294" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAcc-meanFreq-Y" -0.189232158777778
"5295" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAcc-meanFreq-Z" -0.486549897222222
"5296" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccJerk-mean-X" -0.495927371666667
"5297" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.455317917037037
"5298" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.765387905555556
"5299" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccJerk-std-X" -0.458255021296296
"5300" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccJerk-std-Y" -0.437276328518518
"5301" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccJerk-std-Z" -0.803845087037037
"5302" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccJerk-meanFreq-X" -0.446992354759259
"5303" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" -0.461641074074074
"5304" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" -0.482497119833333
"5305" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyGyro-mean-X" -0.471782782222222
"5306" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyGyro-mean-Y" -0.581167154444444
"5307" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyGyro-mean-Z" -0.674671878518519
"5308" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyGyro-std-X" -0.517811645740741
"5309" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyGyro-std-Y" -0.153787850538889
"5310" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyGyro-std-Z" -0.729928728518519
"5311" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyGyro-meanFreq-X" -0.245040398462963
"5312" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.63553191687037
"5313" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyGyro-meanFreq-Z" -0.183328377796296
"5314" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccMag-mean" -0.336061027407407
"5315" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccMag-std" -0.376027878888889
"5316" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyAccMag-meanFreq" -0.137089383
"5317" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.475928501666667
"5318" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.513703461481481
"5319" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.0149014800925926
"5320" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.55009966
"5321" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyBodyGyroMag-std" -0.381223382777778
"5322" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" -0.377996100925926
"5323" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.795986113703704
"5324" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.822428718888889
"5325" 11 "WALKING_UPSTAIRS" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.0153270269092593
"5326" 11 "WALKING_UPSTAIRS" "Angle of tBodyAccMean,gravity" -0.0168575571111111
"5327" 11 "WALKING_UPSTAIRS" "Angle of tBodyAccJerkMean,gravityMean" -0.0632903681592593
"5328" 11 "WALKING_UPSTAIRS" "Angle of tBodyGyroMean,gravityMean" -0.00955657777777778
"5329" 11 "WALKING_UPSTAIRS" "Angle of tBodyGyroJerkMean,gravityMean" -0.0708590174814815
"5330" 11 "WALKING_UPSTAIRS" "Angle of X,gravityMean" -0.645453650555556
"5331" 11 "WALKING_UPSTAIRS" "Angle of Y,gravityMean" 0.321428288888889
"5332" 11 "WALKING_UPSTAIRS" "Angle of Z,gravityMean" -0.0805376936666667
"5333" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAcc-mean-X" 0.291605631956522
"5334" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAcc-mean-Y" -0.0178097721219565
"5335" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAcc-mean-Z" -0.111070149978261
"5336" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAcc-std-X" 0.142456557034783
"5337" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAcc-std-Y" 0.0708122725543478
"5338" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAcc-std-Z" -0.324026938043478
"5339" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAcc-mean-X" 0.941746406521739
"5340" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAcc-mean-Y" -0.200321942608696
"5341" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAcc-mean-Z" 0.132371684891304
"5342" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAcc-std-X" -0.954497498695652
"5343" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAcc-std-Y" -0.926310469565217
"5344" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAcc-std-Z" -0.925814906086956
"5345" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-mean-X" 0.0897168657173913
"5346" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-mean-Y" 0.0252274201521739
"5347" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-mean-Z" -0.0225208905847826
"5348" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-std-X" -0.0834212653347826
"5349" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-std-Y" -0.126816662141304
"5350" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-std-Z" -0.579710482173913
"5351" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-mean-X" -0.12506869905
"5352" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-mean-Y" -0.0262775345369565
"5353" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-mean-Z" 0.057524457376087
"5354" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-std-X" -0.374069023580435
"5355" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-std-Y" -0.495911719565217
"5356" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-std-Z" -0.318959594782609
"5357" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-mean-X" -0.0220916265065217
"5358" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0520272987304348
"5359" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0373048405934783
"5360" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-std-X" -0.53437494826087
"5361" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-std-Y" -0.684593318695652
"5362" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-std-Z" -0.480559152608696
"5363" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccMag-mean" 0.126227657258696
"5364" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccMag-std" 0.0507743652521739
"5365" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAccMag-mean" 0.126227657258696
"5366" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAccMag-std" 0.0507743652521739
"5367" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerkMag-mean" -0.198206139934783
"5368" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerkMag-std" -0.127017223413043
"5369" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroMag-mean" -0.19788336026087
"5370" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroMag-std" -0.339349828493478
"5371" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerkMag-mean" -0.599294760652174
"5372" 11 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerkMag-std" -0.677750588478261
"5373" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-mean-X" 0.0351937228130435
"5374" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-mean-Y" 0.0247508134326087
"5375" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-mean-Z" -0.377624755652174
"5376" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-std-X" 0.179906764395652
"5377" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-std-Y" 0.0262777181065217
"5378" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-std-Z" -0.348626581521739
"5379" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.400296382043478
"5380" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-meanFreq-Y" -0.0561892264956522
"5381" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.00531445170652174
"5382" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-mean-X" -0.120463004665217
"5383" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.177479240097826
"5384" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.530225529130435
"5385" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-std-X" -0.12834163051087
"5386" 11 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-std-Y" -0.130443829826087
